id,org_name,grants_url,status,http_code,redirect_url,error
366,Front Line Defenders,https://www.frontlinedefenders.org/en/programme/grants,NOT_FOUND,404,https://www.frontlinedefenders.org/en/programme/grants,
370,Tearfund Research Grants,https://www.tearfund.org/about-us/how-we-work/research-and-grants,BLOCKED (likely WAF),403,https://www.tearfund.org/about-us/how-we-work/research-and-grants,
365,CIVICUS - World Alliance for Citizen Participation,https://civicus.org/index.php/what-we-do/defend/civil-society-defence-fund,NOT_FOUND,404,https://civicus.org/index.php/what-we-do/defend/civil-society-defence-fund,
371,Christian Aid Research Fund,https://www.christianaid.org.uk/about-us/jobs-and-volunteering/research,NOT_FOUND,404,https://www.christianaid.org.uk/about-us/jobs-and-volunteering/research,
363,Urgent Action Fund - Latin America,https://urgentactionfund-latinamerica.org/apply/,NOT_FOUND,404,https://urgentactionfund-latinamerica.org/apply/,
374,Bread for the World Institute,https://www.bread.org/article/grants/,NOT_FOUND,404,https://www.bread.org/article/grants/,
372,DanChurchAid,https://www.danchurchaid.org/partner-with-us/call-for-proposals,NOT_FOUND,404,https://www.danchurchaid.org/partner-with-us/call-for-proposals,
369,Islamic Relief Worldwide Research Grants,https://www.islamic-relief.org/research/,NOT_FOUND,404,https://islamic-relief.org/research/,
377,Makerere Institute of Social Research (MISR),https://www.misr.mak.ac.ug/fellowships,HTTP_000,000,https://www.misr.mak.ac.ug/fellowships,
368,ACT Alliance - Action by Churches Together,https://actalliance.org/funding/,OK,200,https://actalliance.org/,
376,American University in Cairo Research Grants,https://www.aucegypt.edu/research/grants,NOT_FOUND,404,https://www.aucegypt.edu/research/grants,
375,American University of Beirut Research Grants,https://www.aub.edu.lb/research/Pages/funding.aspx,OK,200,https://www.aub.edu.lb/research/Pages/funding.aspx,
321,AWDF - African Women's Development Fund,https://awdf.org/grants/,OK,200,https://awdf.org/grants/,
380,Centre for Internet and Society India (CIS),https://cis-india.org/internet-governance/grants,NOT_FOUND,404,https://cis-india.org/internet-governance/grants,
379,IMAZON - Instituto do Homem e Meio Ambiente da Amazônia,https://imazon.org.br/publicacoes/,NOT_FOUND,404,https://imazon.org.br/publicacoes/,
378,African Population and Health Research Center (APHRC),https://aphrc.org/fellowships/,NOT_FOUND,404,https://aphrc.org/fellowships/,
381,IT for Change India,https://itforchange.net/grants,NOT_FOUND,404,https://itforchange.net/grants,
386,ANSA-EAP - Affiliated Network for Social Accountability in East Asia and the Pacific,https://www.ansa-eap.net/grants/,HTTP_000,000,https://www.ansa-eap.net/grants/,
387,Philippine Business for Social Progress (PBSP),https://www.pbsp.org.ph/grants,NOT_FOUND,404,https://www.pbsp.org.ph/grants,
385,Startup India Seed Fund,https://seedfund.startupindia.gov.in/,OK,200,https://seedfund.startupindia.gov.in/,
389,Community Technology Empowerment Network (CTEN) Nepal,https://www.cten.org.np/grants,HTTP_000,000,https://www.cten.org.np/grants,
382,Foundation for Ecological Security (FES India),https://www.fes.org.in/grants.html,SERVER_ERROR,500,https://fes.org.in/grants.html,
391,Pacific Community Foundation,https://www.pacificcommunityfoundation.org/grants,HTTP_000,000,https://www.pacificcommunityfoundation.org/grants,
392,SPREP Small Grants,https://www.sprep.org/funding-and-grants/small-grants,BLOCKED (likely WAF),403,https://www.sprep.org/funding-and-grants/small-grants,
393,Foundation of the Peoples of the South Pacific International (FSPI),https://www.fspi.org.fj/grants/,HTTP_000,000,https://www.fspi.org.fj/grants/,
384,Digital Empowerment Foundation India,https://defindia.org/grants/,NOT_FOUND,404,https://defindia.org/grants/,
390,Asian Institute of Technology Fellowships,https://www.ait.ac.th/research/research-funding/,NOT_FOUND,404,https://ait.ac.th/research/research-funding/,
388,Heinrich Böll Foundation Southeast Asia,https://th.boell.org/en/grants,NOT_FOUND,404,https://th.boell.org/en/grants,
383,Deshpande Foundation Hubli Sandbox,https://www.deshpandefoundation.org/what-we-do/hubli-sandbox,OK,200,https://www.deshpandefoundation.org/what-we-do/hubli-sandbox,
398,Grassroots Innovation Augmentation Network (GIAN) India,https://www.gianngo.org/grants/,HTTP_000,000,https://www.gianngo.org/grants/,
394,oxfam.org Research Fund,https://www.oxfam.org/en/research/research-grants,NOT_FOUND,404,https://www.oxfam.org/en/research/research-grants,
399,Andes Amazon Fund Small Grants,https://www.andesamazon.org/grants/,NOT_FOUND,404,https://www.andesamazon.org/grants/,
395,ActionAid International Small Grants,https://www.actionaid.org/research/grants,NOT_FOUND,404,https://actionaid.org/research/grants,
397,Akili Dada Kenya,https://www.akilidada.org/fellowship,NOT_FOUND,404,https://akilidada.org/fellowship,
400,Africa No Filter,https://africanofilter.org/grants/,NOT_FOUND,404,https://africanofilter.org/grants/,
396,FEMNET - African Women's Development and Communication Network,https://www.femnet.org/grants/,NOT_FOUND,404,https://www.femnet.org/grants/,
401,Kvinna till Kvinna Foundation,https://www.kvinnatillkvinna.se/apply-for-support/,NOT_FOUND,404,https://kvinnatillkvinna.se/apply-for-support/,
405,African Women's Impact Fund,https://awif.org/apply/,OK,200,https://awif.org/apply/,
402,Mama Cash,https://www.mamacash.org/apply-for-funding/,NOT_FOUND,404,https://www.mamacash.org/apply-for-funding/,
408,Pollination Project,https://thepollinationproject.org/apply/,OK,200,https://thepollinationproject.org/apply/,
403,Global Fund for Women,https://www.globalfundforwomen.org/apply/,NOT_FOUND,404,https://www.globalfundforwomen.org/?page_id=46939,
409,Spark Microgrants,https://www.sparkmicrogrants.org/,OK,200,https://www.sparkmicrogrants.org/,
407,Astraea Lesbian Foundation for Justice,https://www.astraeafoundation.org/grants/,OK,200,https://astraeafoundation.org/grants/,
406,Prospera International Network of Women's Funds,https://prospera-inwf.org/member-funds/,OK,200,https://prospera-inwf.org/member-funds/,
322,TrustAfrica,https://trustafrica.org/grants/,OK,301,http://trustafrica.org/our-grantmaking-policy/,
410,Village Capital,https://vilcap.com/programs,OK,200,https://vilcap.com/programs,
412,Echoing Green Black Male Achievement Fellowship,https://echoinggreen.org/fellowship/black-male-achievement/,NOT_FOUND,404,https://echoinggreen.org/fellowship/black-male-achievement/,
415,UniCredit Foundation,https://www.unicreditfoundation.org/en/calls.html,NOT_FOUND,404,https://www.unicreditfoundation.org/en/calls.html,
417,ISEAL Alliance Innovation Fund,https://www.isealalliance.org/get-involved/grant-opportunities,NOT_FOUND,404,https://isealalliance.org/get-involved/grant-opportunities,
418,Open Technology Fund (OTF),https://www.opentech.fund/funds/,OK,200,https://www.opentech.fund/funds/,
413,Pacific Fund New Zealand,https://www.mfat.govt.nz/en/aid-and-development/our-work-in-the-pacific/pacific-fund/,NOT_FOUND,404,https://www.mfat.govt.nz/en/aid-and-development/our-work-in-the-pacific/pacific-fund,
419,Internews Earth Journalism Network Grants,https://earthjournalism.net/grants,BLOCKED (likely WAF),403,https://earthjournalism.net/grants,
411,Shuttleworth Foundation,https://shuttleworthfoundation.org/apply/,OK,200,https://www.shuttleworthfoundation.org/apply/,
422,MTN Foundation Nigeria,https://www.mtnfoundation.org/apply/,HTTP_000,000,https://www.mtnfoundation.org/apply/,
339,Outbox Uganda,https://outbox.co.ug/programs/,HTTP_000,000,https://outbox.co.ug/programs/,
421,Safaricom Foundation,https://www.safaricomfoundation.org/grants/,NOT_FOUND,404,https://www.safaricomfoundation.org/grants/,
420,Code for All Grants,https://codeforall.org/grants/,HTTP_000,000,https://codeforall.org/grants/,
426,Stanbic Bank Foundation Ghana,https://www.stanbicbank.com.gh/ghana/personal/about-us/stanbic-foundation,NOT_FOUND,404,https://www.stanbicbank.com.gh/ghana/personal/about-us/stanbic-foundation,
404,Fondo Centroamericano de Mujeres (FCAM),https://www.fcam.org/convocatorias/,NOT_FOUND,404,https://fcam.org/convocatorias/,
424,Dangote Foundation,https://www.dangote.com/dangote-foundation/grants/,NOT_FOUND,404,https://www.dangote.com/dangote-foundation/grants/,
428,Orange Foundation Africa,https://www.orange.com/en/orange-foundation/,NOT_FOUND,404,https://www.orange.com/en/orange-foundation/,
429,Code for Africa,https://codeforafrica.org/grants/,NOT_FOUND,404,https://codeforafrica.org/grants/,
431,ICFJ - International Center for Journalists,https://www.icfj.org/our-work/fellowships-grants,NOT_FOUND,404,https://www.icfj.org/our-work/fellowships-grants,
416,Luminos Fund,https://www.luminosfund.org/,OK,200,https://luminosfund.org/,
373,Norwegian Church Aid,https://www.kirkensnodhjelp.no/en/partner-with-us/grants/,HTTP_406,406,https://www.kirkensnodhjelp.no/en/partner-with-us/grants/,
432,Internews Grants,https://internews.org/our-approach/grants/,BLOCKED (likely WAF),403,https://internews.org/our-approach/grants/,
427,Vodacom Foundation South Africa,https://www.vodacom.com/corporate-responsibility/foundation.php,NOT_FOUND,404,https://www.vodacom.com/corporate-responsibility/foundation.php,
435,Internews Earth Journalism Network Africa,https://earthjournalism.net/grants/africa,BLOCKED (likely WAF),403,https://earthjournalism.net/grants/africa,
436,Cultural Survival Grants,https://www.culturalsurvival.org/grants,NOT_FOUND,404,https://www.culturalsurvival.org/grants,
434,ICIJ - International Consortium of Investigative Journalists,https://www.icij.org/collaborate/grants/,NOT_FOUND,404,https://www.icij.org/collaborate/grants/,
439,Interamerican Foundation for Indigenous Rights,https://www.iaipr.org/grants/,HTTP_000,000,https://www.iaipr.org/grants/,
437,First Peoples Worldwide,https://www.firstpeoples.org/grants,OK,200,https://firstpeoples.org/grants/,
433,Thomson Reuters Foundation Grants,https://www.trust.org/resources/,OK,200,https://www.trust.org/training-resources/resources/,
442,Endangered Language Fund,https://www.endangeredlanguagefund.org/grants.html,HTTP_000,000,https://www.endangeredlanguagefund.org/grants.html,
441,Survival International,https://www.survivalinternational.org/grants/,NOT_FOUND,404,https://www.survivalinternational.org/grants/,
438,Christensen Fund,https://www.christensenfund.org/grants/,NOT_FOUND,404,https://www.christensenfund.org/grants/,
444,Firebird Foundation for Anthropological Research,https://firebirdanthro.org/grants/,HTTP_000,000,https://firebirdanthro.org/grants/,
443,ELDP - Endangered Languages Documentation Programme,https://www.eldp.net/grants/,OK,200,https://www.eldp.net/,
440,Forest Peoples Programme,https://www.forestpeoples.org/en/grants,NOT_FOUND,404,https://www.forestpeoples.org/en/grants,
447,IFOAM Organics International Grants,https://www.ifoam.bio/en/grants,NOT_FOUND,404,https://www.ifoam.bio/en/grants,
449,CBM - Christian Blind Mission Global,https://www.cbm.org/grants/,NOT_FOUND,404,https://www.cbm.org/grants/,
414,Tonga Development Bank Grants,https://www.tdb.to/products/grants,NOT_FOUND,404,https://tdb.to/products/grants,
448,Oxfam GROW Campaign Grants,https://www.oxfam.org/en/grow/grants,NOT_FOUND,404,https://www.oxfam.org/en/grow/grants,
452,IPPF - International Planned Parenthood Federation Grants,https://www.ippf.org/resource/grants,BLOCKED (likely WAF),403,https://www.ippf.org/resource/grants,
425,Equity Foundation Kenya,https://www.equitygroupfoundation.com/wings-to-fly,OK,200,https://equitygroupfoundation.com/wings-to-fly/,
454,MSF Foundation Research Grants,https://www.msf.org/grants-msf-foundation,BLOCKED (likely WAF),403,https://www.msf.org/grants-msf-foundation,
455,African Leaders Malaria Alliance (ALMA) Research,https://www.almaliance.org/grants/,HTTP_000,000,https://www.almaliance.org/grants/,
446,GRAIN,https://www.grain.org/en/article/grants,NOT_FOUND,404,https://grain.org/en/article/grants,
457,Thailand Research Fund (TRF),https://www.trf.or.th/en/funding,HTTP_000,000,https://www.trf.or.th/en/funding,
450,Light for the World,https://www.light-for-the-world.org/en/grants,OK,200,https://www.light-for-the-world.org/,
458,Indonesian National Research Priority Fund (BRIN Flagship),https://brin.go.id/en/flagship-research/,NOT_FOUND,404,https://brin.go.id/en/flagship-research,
445,Agroecology Fund,https://www.agroecologyfund.org/apply/,NOT_FOUND,404,https://agroecologyfund.org/apply/,
461,Lao National Authority for Science and Technology (NAST Lao),https://www.most.gov.la/en/grants,HTTP_000,000,https://www.most.gov.la/en/grants,
456,APHRC Small Grants Programme,https://aphrc.org/small-grants/,NOT_FOUND,404,https://aphrc.org/small-grants/,
451,Inclusion International,https://www.inclusion-international.org/grants/,NOT_FOUND,404,https://inclusion-international.org/grants/,
463,FNRSF - Senegalese National Research Fund,https://www.anrs.sn/appels-a-projets/,HTTP_000,000,https://www.anrs.sn/appels-a-projets/,
460,Cambodia Ministry of Education Research Grants,https://www.moeys.gov.kh/en/grants.html,OK,200,https://moeys.gov.kh/en/grants.html,
466,Botswana National Research and Innovation Council (NRIC),https://www.nric.org.bw/grants/,HTTP_000,000,https://www.nric.org.bw/grants/,
462,Myanmar Universities Research Fund (pre-2021 context),https://www.moee.gov.mm/,OK,200,https://www.moep.gov.mm/,
453,International HIV/AIDS Alliance,https://www.hivalliance.org/grants/,NOT_FOUND,404,http://hivalliance.org/grants/,
469,CARICOM Development Fund Grants,https://www.cdf.caricom.org/grants/,HTTP_000,000,https://www.cdf.caricom.org/grants/,
430,Media Foundation for West Africa,https://www.mfwa.org/grants/,OK,200,https://mfwa.org/grants-available-for-environmental-reporting/,
471,Suriname Foundation for Promotion of Scientific Research (WOTRO),https://www.nvs.sr/en/grants/,HTTP_000,000,https://www.nvs.sr/en/grants/,
472,Jamaica Social Investment Fund (JSIF),https://www.jsif.org/grants/,NOT_FOUND,404,https://www.jsif.org/grants/,
468,Lesotho Council on Higher Education Research Fund,https://www.che.ac.ls/research-grants/,NOT_FOUND,404,https://www.che.ac.ls/research-grants/,
467,Malawi National Commission for Science and Technology (NCST),https://www.ncst.mw/research-grants/,OK,200,https://ncst.mw/research-grants-award-presentation-ceremony-5th-february-2020/,
475,Pakistan Academy of Sciences Research Grants,https://www.paspk.org/grants/,NOT_FOUND,404,https://www.paspk.org/grants/,
470,CABEI - Central American Bank for Economic Integration Grants,https://www.bcie.org/en/grants/,HTTP_000,000,https://www.bcie.org/en/grants/,
477,Sri Lanka National Academy of Sciences Grants,https://www.slnas.lk/grants/,HTTP_000,000,https://www.slnas.lk/grants/,
478,Ghana Academy of Arts and Sciences Research Grants,https://www.gaas.edu.gh/grants/,HTTP_000,000,https://www.gaas.edu.gh/grants/,
476,Bangladesh Academy of Sciences Research Grants,https://www.bas.org.bd/grants/,NOT_FOUND,404,https://www.bas.org.bd/grants/,
480,Ethiopian Academy of Sciences Research Grants,https://www.ethioacad.org/grants/,HTTP_000,000,https://www.ethioacad.org/grants/,
459,Vietnam National Foundation for Science and Technology Development (NAFOSTED),https://nafosted.gov.vn/en/,OK,200,https://nafosted.gov.vn/end-3-year-mandate-scientific-committees-natural-science/,
482,Latin American Academy of Sciences (ACAL) Research Grants,https://www.acal-lac.org/grants/,HTTP_000,000,https://www.acal-lac.org/grants/,
483,Peruvian Academy of Sciences Research Grants,https://www.acciencias.pe/grants/,HTTP_000,000,https://www.acciencias.pe/grants/,
423,MTN Foundation South Africa,https://www.mtnfoundation.co.za/grants/,HTTP_000,000,https://www.mtnfoundation.co.za/grants/,
485,African Foundation for Development (AFFORD),https://www.afford-uk.com/grants/,HTTP_000,000,https://www.afford-uk.com/grants/,
474,INSA - Indian National Science Academy Research Grants,https://www.insaindia.res.in/award_scheme.php,NOT_FOUND,404,https://insaindia.res.in/award_scheme.php,
487,Caribbean Diaspora Foundation Grants,https://www.caribbeandiaspora.org/grants/,OK,200,https://www.caribbeandiaspora.org/grants/,
486,Latin America in Europe (LAIE) Research Grants,https://www.laie.eu/grants/,HTTP_000,000,https://www.laie.eu/grants/,
488,South Asian Diaspora UK Research Grants,https://southasiandiaspora.org.uk/grants/,HTTP_000,000,https://southasiandiaspora.org.uk/grants/,
479,Nigerian Academy of Science Research Grants,https://www.nas.org.ng/grants/,NOT_FOUND,404,https://nas.org.ng/grants/,
491,Transparency International Research Grants,https://www.transparency.org/en/grants,NOT_FOUND,404,https://www.transparency.org/en/grants,
492,Article 19 Research Grants,https://www.article19.org/resources/grants/,BLOCKED (likely WAF),403,https://www.article19.org/resources/grants/,
484,African Diaspora Network (ADN) Grants,https://www.africandiasporanetwork.org/grants/,NOT_FOUND,404,https://africandiasporanetwork.org/grants/,
489,CIVICUS Media and Research Fund,https://civicus.org/index.php/what-we-do/inform/civic-space-initiative,NOT_FOUND,404,https://civicus.org/index.php/what-we-do/inform/civic-space-initiative,
493,Privacy International Research Grants,https://privacyinternational.org/grants,NOT_FOUND,404,https://privacyinternational.org/grants,
490,Global Integrity Research Grants,https://www.globalintegrity.org/grants/,OK,200,https://gistorageaccount.blob.core.windows.net/$web/index.html,
494,Access Now Digital Security Helpline and Grants,https://www.accessnow.org/grants/,OK,200,https://www.accessnow.org/grants/,
498,Youth Empowerment Sync (YES) Africa Grants,https://www.yesafrica.org/grants/,OK,200,https://www.yesafrica.org/grants/,
496,Bytes for All Research Grants,https://www.bytesforall.pk/grants/,NOT_FOUND,404,https://www.bytesforall.pk/grants,
500,Commonwealth Youth Council Grants,https://thecommonwealth.org/youth/programs/grants,NOT_FOUND,404,https://thecommonwealth.org/youth/programs/grants,
495,Paradigm Initiative Digital Rights Grants,https://paradigmhq.org/grants/,NOT_FOUND,404,https://paradigmhq.org/grants/,
501,Anna Lindh Foundation Grants,https://www.annalindhfoundation.org/grants,SERVER_ERROR,503,https://www.annalindhfoundation.org/grants,
497,Asia Internet Coalition Grants,https://www.aicasia.org/grants/,OK,200,https://aicasia.org/,
502,UNESCO Youth Fund,https://www.unesco.org/en/youth-fund,NOT_FOUND,404,https://www.unesco.org/en/youth-fund,
505,ISOC - Internet Society Foundation Grants,https://www.isocfoundation.org/grants/,OK,200,https://www.isocfoundation.org/grant-programme/,
504,Alliance for Affordable Internet (A4AI) Research Grants,https://a4ai.org/research-grants/,NOT_FOUND,404,https://a4ai.org/research-grants/,
481,Kenya Academy of Sciences Research Grants,https://www.kas.or.ke/grants/,NOT_FOUND,404,https://kas.or.ke/grants/,
508,Villgro Innovations Foundation,https://villgro.org/apply/,OK,200,https://villgro.org/apply/,
499,Youthconnekt Africa Hub Grants,https://youthconnektafrica.org/grants/,NOT_FOUND,404,https://youthconnektafrica.org/grants/,
509,Social Alpha India,https://socialalpha.com/apply/,HTTP_000,000,https://socialalpha.com/apply/,
507,Sankalp Forum Social Enterprise Grants,https://sankalpforum.com/grants/,NOT_FOUND,404,https://www.sankalpforum.com/grants/,
464,Cameroon Ministry of Scientific Research Grants,https://www.minresi.gov.cm/appels-a-projets,HTTP_000,000,https://www.minresi.gov.cm/appels-a-projets,
465,Zimbabwe Research Council Grants,https://www.zimche.ac.zw/research-grants/,HTTP_000,000,https://www.zimche.ac.zw/research-grants/,
514,Rolex Awards for Enterprise,https://www.rolexawards.com/en/apply,HTTP_000,000,https://www.rolexawards.com/en/apply,
512,Africa Prize for Engineering Innovation,https://www.africanengineering.com/grants/,OK,200,https://www.africanengineering.com/grants/,
511,Nesta Challenge Prizes,https://www.nesta.org.uk/grants-and-challenge-prizes/,NOT_FOUND,404,https://www.nesta.org.uk/grants-and-challenge-prizes/,
516,DFAT Australia Pacific Research Grants,https://www.dfat.gov.au/geo/pacific/development-assistance/grants,HTTP_000,000,https://www.dfat.gov.au/geo/pacific/development-assistance/grants,
518,Korea Social Enterprise Promotion Agency (KOSEA) International Grants,https://www.kosea.or.kr/en/grants,HTTP_000,000,https://www.kosea.or.kr/en/grants,
513,Royal Academy of Engineering Frontiers of Development,https://www.raeng.org.uk/grants-and-prizes/international-research-and-collaborations/frontiers-of-development,NOT_FOUND,404,https://www.raeng.org.uk/grants-and-prizes/international-research-and-collaborations/frontiers-of-development,
520,Toyota Foundation Research Grants,https://www.toyotafoundation.jp/en/programs/research/,HTTP_000,000,https://www.toyotafoundation.jp/en/programs/research/,
503,Pawa254 Community Grants,https://pawa254.org/grants/,NOT_FOUND,404,https://pawa254.org/grants/,
519,Japan Foundation for UNited Nations Environment Programme (UNES) Grants,https://www.env.go.jp/en/earth/unu-iigh-grants.html,NOT_FOUND,404,https://www.env.go.jp/en/earth/unu-iigh-grants.html,
523,LG Foundation Community Grants,https://www.lgfoundation.co.kr/en/grants/,HTTP_000,000,https://www.lgfoundation.co.kr/en/grants/,
521,Mitsubishi Foundation Research Grants,https://www.mitsubishi.com/en/sustainability/grants/,NOT_FOUND,404,https://www.mitsubishi.com/en/sustainability/grants/,
510,Socialab Latin America,https://www.socialab.com/convocatorias/,NOT_FOUND,404,https://socialab.com/convocatorias/,
526,Baidu Research Grants,https://research.baidu.com/grants/,HTTP_000,000,https://research.baidu.com/grants/,
517,New Zealand MFAT Development Programme Grants,https://www.mfat.govt.nz/en/aid-and-development/our-work-in-the-pacific/grants/,NOT_FOUND,404,https://www.mfat.govt.nz/en/aid-and-development/our-work-in-the-pacific/grants,
522,Samsung Foundation of Culture Grants,https://www.samsungfoundation.org/grants/,OK,200,https://www.samsungfoundation.org/grants/,
527,Huawei Seeds for the Future Grants,https://www.huawei.com/en/sustainability/seeds-for-the-future,NOT_FOUND,404,https://www.huawei.com/en/sustainability/seeds-for-the-future,
528,Africa-focused EU Trust Funds,https://ec.europa.eu/trustfund/africa,NOT_FOUND,404,https://ec.europa.eu/trustfund/africa,
529,Swiss Network for International Studies (SNIS),https://www.snis.ch/grants/,OK,200,https://www.snis.ch/grants/,
515,USAID Development Innovation Ventures (DIV),https://www.usaid.gov/div,NOT_FOUND,404,https://www.usaid.gov/div,
531,East African Community (EAC) Research Grants,https://www.eac.int/development-initiatives/research-grants,NOT_FOUND,404,https://www.eac.int/development-initiatives/research-grants,
530,VVOB - Flemish Association for Development Cooperation Research Grants,https://www.vvob.org/en/research-grants,NOT_FOUND,404,https://www.vvob.org/en/research-grants,
473,Trinidad and Tobago Research and Development Impact Fund,https://www.ttconnect.gov.tt/grants/,HTTP_000,000,https://www.ttconnect.gov.tt/grants/,
536,Indian Ocean Commission Research Grants,https://commissionoceanindien.org/en/research-grants/,NOT_FOUND,404,https://www.commissionoceanindien.org/en/research-grants/,
533,SADC Science and Technology Grants,https://www.sadc.int/themes/science-technology-innovation/grants/,NOT_FOUND,404,https://www.sadc.int/themes/science-technology-innovation/grants/,
532,ECOWAS Bank for Investment and Development (EBID) Research Grants,https://www.bidc-ebid.org/en/grants/,OK,200,https://www.bidc-ebid.org/en/services/grants/,
524,Tencent Rhinoceros Bird Research Fund,https://ur.tencent.com/grants,NOT_FOUND,404,https://ur.tencent.com/grants,
539,Association of Southeast Asian Institutions of Higher Learning (ASAIHL) Grants,https://asaihl.org/grants/,BLOCKED (likely WAF),403,https://www.asaihl.org/grants/,
534,Pacific Islands Development Forum (PIDF) Grants,https://www.pidf.int/grants/,NOT_FOUND,404,https://www.pidf.int/grants/,
538,Gulf Research Council Grants,https://www.gulfresearchmeeting.net/grants/,OK,200,https://www.gulfresearchmeeting.net/,
543,Network of East Asian Think-tanks (NEAT) Research Grants,https://www.neat.org.cn/grants/,HTTP_000,000,https://www.neat.org.cn/grants/,
525,Alibaba DAMO Academy Research Grants,https://damo.alibaba.com/grants/,OK,200,https://damo.alibaba.com/grants/,
542,APRU - Association of Pacific Rim Universities Research Fund,https://apru.org/our-work/research-grants/,NOT_FOUND,404,https://www.apru.org/our-work/research-grants/,
546,Regional Centre for Strategic Studies (RCSS) Grants,https://rcss.org/grants/,BLOCKED (likely WAF),403,https://rcss.org/grants/,
547,South Asian Free Media Association (SAFMA) Research Grants,https://www.safma.net/grants/,HTTP_000,000,https://www.safma.net/grants/,
545,Institute of Southeast Asian Studies (ISEAS) Fellowships,https://www.iseas.edu.sg/research/fellowships/,OK,200,https://www.iseas.edu.sg/about-us/opportunities/fellowships,
541,Association of African Universities (AAU) Research Grants,https://www.aau.org/grants/,NOT_FOUND,404,https://aau.org/grants/,
535,CARICOM Secretariat Research Grants,https://caricom.org/our-work/research-grants/,NOT_FOUND,404,https://caricom.org/our-work/research-grants/,
549,SANDEE - South Asian Network for Development and Environmental Economics,https://sandeeonline.org/grants/,HTTP_000,000,https://sandeeonline.org/grants/,
544,SEACEN Research and Training Centre Grants,https://www.seacen.org/research/grants/,NOT_FOUND,404,https://www.seacen.org/research/grants/,
548,Centre for Policy Dialogue (CPD) Bangladesh Grants,https://cpd.org.bd/research-grants/,NOT_FOUND,404,https://cpd.org.bd/research-grants/,
550,Prayas Energy Group Research Grants,https://prayaspune.org/peg/grants.html,NOT_FOUND,404,https://energy.prayaspune.org/grants.html,
506,Web Foundation Research Grants,https://webfoundation.org/grants/,HTTP_000,000,https://webfoundation.org/grants/,
537,Arab Thought Foundation Grants,https://www.arabthought.org/en/grants/,HTTP_000,000,https://www.arabthought.org/en/grants/,
540,SARUA - Southern African Regional Universities Association Research Grants,https://www.sarua.org/grants/,HTTP_000,000,https://www.sarua.org/grants/,
